,undlName,text
9,BHP.AX,australia stock exchange release from bhp group bhp.ax: becoming a substantial holder
3,CBA.AX,australia stock exchange release from commonwealth ban cba.ax: change in substantial  for ovh
3,RIO.AX,australia stock exchange release from alderan resource al8.ax: rio tinto subsidiary kennecott commences drilling at frisco
0,RIO.AX,rio tinto rio.l: ubs cuts target price to 4100p from 4250p
9,NAB.AX,genworth mortgage insurance australia says nab advised supply  service contract will not be renewed
7,NAB.AX,australia stock exchange release from nat. bank nab.ax: appendix 2a
4,NAB.AX,australia stock exchange release from nat. bank nab.ax: nab announces date of 2020 third quarter trading update
11,NAB.AX,"genworth mortgage insurance australia - national australia bank advised genworth's supply  service contract will not be renewed, to expire on 20 nov"
8,MQG.AX,australia stock exchange release from macquarie group mqg.ax: change of director's interest notice
10,MQG.AX,resurgent capital markets activity could upturn jefferies' glum fy21 outlook for macquarie group
2,QBE.AX,australia stock exchange release from qbe insur. qbe.ax: appendix 2a
5,SGP.AX,australia stock exchange release from stockland sgp.ax: becoming a substantial holder from lma
2,SGP.AX,australia stock exchange release from stockland sgp.ax: becoming a substantial holder from lma
10,NCM.AX,australia stock exchange release from newcrest mining ncm.ax: cadia water concerns alleviated
9,NCM.AX,australia stock exchange release from newcrest mining ncm.ax: prenr ends: 09:01:46
7,NCM.AX,newcrest - cadia has secured adequate levels of water to ensure that production is not constrained
6,NCM.AX,newcrest -  believe cadia production will not be constrained by water for at least next two years and possibly beyond
3,NCM.AX,"australia's newcrest secures water supplies for cadia gold, copper mine"
11,SYD.AX,australia stock exchange release from sydney airport syd.ax: sydney airport traffic performance april 2020
9,SYD.AX,"sydney airport- total passenger traffic in april 2020 was 92,000 passengers, down 97.5"
5,SYD.AX,"sydney airport s- domestic passengers totalled 49,000 for april, down 97.9"
6,SYD.AX,sydney airport s pty- expect downturn in passenger traffic to persist until government travel restrictions are eased
7,SYD.AX,sydney airport s pty  - expect downturn in passenger traffic to persist until government travel restrictions are eased
8,SYD.AX,"sydney airport s- 43,000 international passengers passed through sydney airport in april, down 96.9"
3,SYD.AX,"sydney airport says total passenger traffic in april was 92,000 passengers, down 97.5"
2,SYD.AX,sydney airport s drops on april passenger traffic plunge
1,SYD.AX,"sydney airport s syd.ax : jefferies cuts pt to a6.26 from a7.03, downgrades rating to 'hold' from 'buy'"
16,SCG.AX,australia stock exchange release from scentreed staple scg.ax: scg prices a2.3bn equivalent snr guaranteed us 144areg s
15,SCG.AX,australia stock exchange release from scentreed staple scg.ax: prenr ends: 09:31:16
13,SCG.AX,scentre group - priced us1.5 bln debt issue in united states market.
12,SCG.AX,"scentre group - proceeds to be used to repay existing indebtedness, including borrowings under group's revolving bank facilities"
11,SCG.AX,scentre - prices us750 mln 5.7 year fixed rate senior guaranteed notes with coupon of 3.625
10,SCG.AX,scentre - prices us750 mln 10-year fixed rate senior guaranteed notes with coupon of 4.375
6,SCG.AX,scentre prices 1.5 bln debt issue in u.s.
4,SCG.AX,australia stock exchange release from scentreed staple scg.ax: revised security trading policy
1,SCG.AX,fitch rates scentre's usd1.5 billion 2026 and 2030 bonds at 'a'
1,RHC.AX,ramsay health care rhc.ax: citigroup raises pt to a72 from a69; rating 'neutral'
0,RHC.AX,australia's ramsay health care: citi upbeat as return of elective surgery 'imminent'
3,SHL.AX,australia stock exchange release from sonic hlth shl.ax: appendix 2a
