,undlName,text
6,CBA.AX,cba cba.ax: morgan stanley raises price target to a63.50 from a61.50
5,CBA.AX,"ms expects cba to deliver 'solid' h2 result, raises pt"
3,CBA.AX,australia stock exchange release from commonwealth ban cba.ax: becoming a substantial holder for eml
0,CBA.AX,"cba hits near 1-month high, morgan stanley says it expects 'solid' h2 results"
0,MQG.AX,australia's macquarie group: jefferies expects further impairments for fy21
0,MGR.AX,jefferies says state-based stimulus to boost aussie property firms; upgrades mirvac
4,COL.AX,australia stock exchange release from coles group col.ax: advance notice - 2020 full year results and virtual agm
5,SCG.AX,australia stock exchange release from scentreed staple scg.ax: appendix 3g
2,SCG.AX,australia stock exchange release from scentreed staple scg.ax: change of director's interest notice - peter allen
6,STO.AX,australia stock exchange release from santos sto.ax: mahalo gas project receives petroleum lease approvals
0,ASX.AX,way too many headwinds for australian stock exchange asx's elevated multiple
1,ORG.AX,australia stock exchange release from origin energy org.ax: coi: mahalo gas project receives petroleum lease approvals
8,DXS.AX,australia stock exchange release from dexus dxs.ax: dalt acquires two quality industrial assets
2,DXS.AX,"dexus - properties are 37-39 wentworth street, greenacre nsw  ford facility at merrifield business park"
3,DXS.AX,"dexus - on property acquisition price, dexus share at 88.5 mln"
5,DXS.AX,dexus - properties have been acquired for a combined price of 173.5 mln
6,DXS.AX,dexus - dexus australian logistics trust acquires two quality industrial assets
