,undlName,text
11,RIO.AX,australia stock exchange release from rio tinto rio.ax: agreement reached on long-term power supply for oyu tolgoi
9,RIO.AX,"corrected-rio tinto -amended psfa sets proposed timetable for development, with construction of coal-fired power plant set to begin no later than 1 july 2021 adds dropped year '2021'"
8,RIO.AX,rpt-agreement reached on long-term power supply for oyu tolgoi-rio.ax
5,RIO.AX,rpt-rio tinto - both govt of mongolia  oyu tolgoi committed to extending current arrangement to ensure continued stable power is supplied to mine
6,RIO.AX,rpt-rio tinto - agreement on preferred domestic power solution for oyu tolgoi
7,RIO.AX,"rpt-rio tinto  - co, turquoise hill and govt of mongolia reached agreement on preferred domestic power solution for oyu tolgoi"
4,RIO.AX,rpt-rio tinto - agreement paves way for government to construct a state owned power plant at tavan tolgoi
0,RIO.AX,rio tinto reaches power supply deal with mongolia for oyu tolgoi mine
4,NAB.AX,australia stock exchange release from nat. bank nab.ax: nab announces executive leadership team appointment
1,NAB.AX,nab - andrew irvine is expected to start at nab on september 1
2,NAB.AX,nab - appointment of andrew irvine as group executive business  private banking.
0,SYD.AX,sydney airport s syd.ax: rbc capital cuts price target to a6.50 from a7.00; rating outperform
2,COH.AX,australia stock exchange release from cochlear coh.ax: appendix 3y - bruce robinson
